product_id;ean;qty;date;price;tax;category;name;short_description;description
1;;11.00;2013-11-04 16:02:17;8390000.000000;19.00;Apple;iPhone 8GB;;"<p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 0in;""><span lang=""EN-US"">Thông tin chung                         Ki?u dáng                                            Thanh + C?m ?ng</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 1.5in; text-indent: .5in;""><span lang=""EN-US"">Kích th??c                                           115.2 x 58.6 x 9.3 mm</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 1.5in; text-indent: .5in;""><span lang=""EN-US"">Tr?ng l??ng                                         137 g</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 1.5in; text-indent: .5in;""><span lang=""EN-US"">H? ?i?u hành                                       iOS 5.1</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 1.5in; text-indent: .5in;""><span lang=""EN-US"">Ngôn ng?                                           Ti?ng Vi?t, Ti?ng Anh</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 0in;""><span lang=""EN-US"">C?u hình                                    Chipset                                                Apple A4</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 1.5in; text-indent: .5in;""><span lang=""EN-US"">CPU                                                    Solo-core 1 GHz</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 1.5in; text-indent: .5in;""><span lang=""EN-US"">GPU                                                    PowerVR SGX535</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 1.5in; text-indent: .5in;""><span lang=""EN-US"">B? nh? trong (ROM)                             8 GB</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 1.5in; text-indent: .5in;""><span lang=""EN-US"">RAM                                                   RAM: 512 MB</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 1.5in; text-indent: .5in;""><span lang=""EN-US"">Danh b?                                              Không gi?i h?n</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 1.5in; text-indent: .5in;""><span lang=""EN-US"">Th? nh? ngoài                                     Không</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 1.5in; text-indent: .5in;""><span lang=""EN-US"">H? tr? th? t?i ?a                                  Không</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 0in;""><span lang=""EN-US"">Màn hình hi?n th?                         Lo?i màn hình                                    DVGA</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">Màu màn hình                                     16 tri?u màu</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">?? phân gi?i                                       640 x 960 pixels</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">Kích th??c màn hình                            3.5""</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">H? tr? c?m ?ng                                   C?m ?ng ?i?n dung ?a ?i?m</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 0in;""><span lang=""EN-US"">Camera                                      Camera sau                                         5.0 MP</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">Camera tr??c                                      Có</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">Tính n?ng camera                               T? ??ng l?y nét</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 3.5in; text-indent: .5in;""><span lang=""EN-US"">       ?èn flash LED</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 3.5in; text-indent: .5in;""><span lang=""EN-US"">       Ch?m l?y nét</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 3.5in; text-indent: .5in;""><span lang=""EN-US"">       Led video light</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">Quay phim                                        Quay phim HD 720p@30fps</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">Videocall                                          Có</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 0in;""><span lang=""EN-US"">K?t n?i d? li?u                            B?ng t?n 2G                                     GSM 850/900/1800/1900</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">B?ng t?n 3G, 4G                                HSDPA 850/900/1900/2100</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">T?c ?? 3G, 4G                                   HSDPA, 7.2 Mbps; HSUPA, 5.76                                                          Mbps</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">H? tr? ?a SIM                                    1 Sim</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">Lo?i Sim                                           Micro SIM</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">GPS                                                 A-GPS</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">Bluetooth                                         Có, V2.1 v?i A2DP</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">GPRS/EDGE                                      Có</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">Wifi</span>                                                 <span lang=""EN-US"">Wi</span><span lang=""EN-US"">-Fi 802.11 b/g</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">Trình duy?t                                      HTML</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">K?t n?i máy tính                                USB 2.0</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">K?t n?i khác                                      Không</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 0in;""><span lang=""EN-US"">Pin-ngu?n                                 Lo?i pin                                             Pin chu?n Li-Po</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 1.5in; text-indent: .5in;""><span lang=""EN-US"">Dung l??ng pin                                 1420 mAh</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 0in;""><span lang=""EN-US"">Gi?i trí &amp; ?ng d?ng                     Xem phim                                         3GP, MP4, WMV</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">Nghe nh?c                                        MP3, WAV, WMA, AAC, AAC+,                                                           AAC++</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">Ghi âm                                             Có</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">Gi?i h?n cu?c g?i                              Không</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">FM radio                                           Không</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">Jack tai nghe                                     3.5 mm</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 2.0in;""><span lang=""EN-US"">Ch?c n?ng khác                                H? tr? m?ng xã h?i, </span><span style=""line-height: 1.3em; text-indent: 0.5in;"">La bàn s?</span></p>  <p class=""MsoNormal"" style=""margin-top: 3.0pt; margin-right: 0in; margin-bottom: 3.0pt; margin-left: 3.5in; text-indent: .5in;""><span lang=""EN-US""><a name=""_GoBack""></a></span></p>"
2;;9.00;2013-11-04 16:58:07;10999000.000000;19.00;Apple;iPhone 4S 8GB;;"<p class=""MsoNormal"" style=""margin-bottom: .0001pt;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Thông tin chung     Ki?u dáng                              Thanh + C?m ?ng</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Kích th??c                             115.2 x 58.6 x 9.3 mm</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Tr?ng l??ng                           140 g</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">H? ?i?u hành                         iOS 7.0</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Ngôn ng?                              Ti?ng Vi?t, Ti?ng Anh</span></p>  <p class=""MsoNormal"" style=""margin-bottom: .0001pt;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">C?u hình                Chipset                                  Apple A5</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">CPU                                        Dual-core 1 GHz</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">GPU                                        PowerVR SGX543MP3</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">B? nh? trong (ROM)                8 GB</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">RAM                                       RAM: 512 MB</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Danh b?                                  Không gi?i h?n</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Th? nh? ngoài                         Không</span></p>  <p class=""MsoNormal"" style=""margin-bottom: .0001pt;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Màn hình hi?n th?    Lo?i màn hình                         DVGA</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Màu màn hình                         16 tri?u màu</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">?? phân gi?i                           640 x 960 pixels</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Kích th??c màn hình                3.5""</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">H? tr? c?m ?ng                       C?m ?ng ?i?n dung ?a ?i?m</span></p>  <p class=""MsoNormal"" style=""margin-bottom: .0001pt;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Camera                 Camera sau                            8.0 MP</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Camera tr??c                         VGA (0.3 Mpx)</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Tính n?ng camera                   ?èn flash LED</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 3.0in; text-indent: .5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">       T? ??ng l?y nét, ch?m l?y nét</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 3.0in; text-indent: .5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">       Nh?n di?n khuôn m?t</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Quay phim                             Quay phim FullHD                                                                 1080p@30fps</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Videocall                               Có</span></p>  <p class=""MsoNormal"" style=""margin-bottom: .0001pt;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">K?t n?i                  B?ng t?n 2G                           GSM 850/900/1800/1900</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">B?ng t?n 3G, 4G                    HSDPA 850/900/1900/2100</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">T?c ?? 3G, 4G                       HSDPA, 14.4 Mbps; HSUPA, 5.8                                             Mbps</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">H? tr? ?a SIM                       1 Sim</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Lo?i Sim                               Micro SIM</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">GPS                                     A-GPS và GLONASS</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Bluetooth                             V4.0 with A2DP</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">GPRS/EDGE                         Có</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Wifi</span>                                               <span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Wi</span><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">-Fi 802.11 b/g/n, DLNA, Wi-Fi                                            hotspot</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Trình duy?t                          HTML (Safari)</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">K?t n?i máy tính                  USB 2.0</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">K?t n?i khác                        Không</span></p>  <p class=""MsoNormal"" style=""margin-bottom: .0001pt;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Pin-ngu?n              Lo?i pin                               Pin chu?n Li-Ion</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.0in; text-indent: .5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Dung l??ng pin                   1420 mAh</span></p>  <p class=""MsoNormal"" style=""margin-bottom: .0001pt;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Gi?i trí &amp; ?ng d?ng  Xem phim                          H.263, H.264(MPEG4-AVC), MP4, WMV</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Nghe nh?c                           MP3, WAV, WMA, AAC+</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Ghi âm                                Có</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Gi?i h?n cu?c g?i                 Không</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">FM radio                              Không</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Jack tai nghe                       3.5 mm</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 1.5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">Ch?c n?ng khác                   H? tr? m?ng xã h?i</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 3.0in; text-indent: .5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">    Ch?nh s?a hình ?nh và video</span></p>  <p class=""MsoNormal"" style=""margin-top: 0in; margin-right: 0in; margin-bottom: .0001pt; margin-left: 3.0in; text-indent: .5in;""><span style=""font-size: 13.0pt; line-height: 115%;"" lang=""EN-US"">    Lo?i b? ti?ng ?n v?i micro                        chuyên d?ng</span></p>  <p style=""text-indent: 0px;""><span style=""text-indent: 0.5in;"">                                                                                         </span><span style=""font-size: 13pt; line-height: 115%; text-indent: 0.5in;"">Google Maps</span></p>"
